ncomp,PRESS_score_1,PRESS_score_2,PRESS_score_3,PRESS_score_4,PRESS_score_5,PRESS_score_6,PRESS_score_7,PRESS_score_8,PRESS_score_9,PRESS_score_10,PRESS_score_11,PRESS_score_12,PRESS_score_13,PRESS_score_14,PRESS_score_15,PRESS_score_16,PRESS_score_17,PRESS_score_18,PRESS_score_19,PRESS_score_20,PRESS_score_21,PRESS_score_22,PRESS_score_23,PRESS_score_24,PRESS_score_25,PRESS_score_26,PRESS_score_27,PRESS_score_28,PRESS_score_29,PRESS_score_30,PRESS_score_31,PRESS_score_32,PRESS_score_33,PRESS_score_34,PRESS_score_35,PRESS_score_36,PRESS_score_37,PRESS_score_38,PRESS_score_39,PRESS_score_40,PRESS_score_41,PRESS_score_42,PRESS_score_43,PRESS_score_44,PRESS_score_45,PRESS_score_46,PRESS_score_47,PRESS_score_48,PRESS_score_49,PRESS_score_50,PRESS_score_51,PRESS_score_52,PRESS_score_53,PRESS_score_54,PRESS_score_55,PRESS_score_56,PRESS_score_57,PRESS_score_58,PRESS_score_59,PRESS_score_60,PRESS_score_61,PRESS_score_62,PRESS_score_63,PRESS_score_64,PRESS_score_65,PRESS_score_66,PRESS_score_67,PRESS_score_68,PRESS_score_69,PRESS_score_70,PRESS_score_71,PRESS_score_72,PRESS_score_73,PRESS_score_74,PRESS_score_75,PRESS_score_76,PRESS_score_77,PRESS_score_78,PRESS_score_79,PRESS_score_80,PRESS_score_81,PRESS_score_82,PRESS_score_83,PRESS_score_84,PRESS_score_85,PRESS_score_86,PRESS_score_87,PRESS_score_88,PRESS_score_89,PRESS_score_90,PRESS_score_91,PRESS_score_92,PRESS_score_93,PRESS_score_94,PRESS_score_95,PRESS_score_96,PRESS_score_97,PRESS_score_98,PRESS_score_99,PRESS_score_100
32,126699.98119228921,129150.04436604682,127421.67492287264,128617.31208679314,131562.9224161175,129092.46481122909,130484.2806788835,130429.89902968203,127153.52626274899,131360.5691648074,128292.3278831541,127239.74950210811,133167.8581734898,131557.67601118557,122964.78109003532,129989.19440025315,130249.57383709936,122437.72555794263,129469.28732352142,126936.74949055648,128588.28655634323,126388.0891061642,128242.23767010705,129560.54940155784,123455.3113356475,131401.90559823738,128465.09143447567,128095.21408567938,125384.80279525882,125524.91555384539,126463.63618273198,129485.39866399682,127725.26631176341,127076.30790919176,127758.4740552902,127281.27805751922,128649.18844311901,125844.20705504817,132645.3320772679,128586.50929952059,126095.38173804797,130805.45699309376,130176.42816574808,129593.58399994792,126076.69649371941,132955.43029587137,131892.531463912,125160.86626679338,129533.45940823195,131935.2428191848,128714.474076841,128191.45281495506,128841.19835041388,131711.0305371005,131057.09507580931,128655.51623439381,127493.06660929904,127374.78136955356,129729.30641450424,129822.01310073017,125732.04956495576,127432.04093526182,126552.66585493411,131524.63470796755,127996.07397892555,125821.23497679502,127828.54333178521,134252.19559337304,132000.00772111263,131736.44957052683,129015.40287805189,129918.91514815459,128997.58139514195,131915.00721229822,129134.53239679962,124443.532529391,129714.11699353768,132099.3552869759,132187.6866487787,127633.02172574666,131713.0524529461,128851.78863900129,131198.7185201323,127165.8595556538,127038.0018993236,126809.51694307798,130055.189127938,129545.44376724957,123384.0033077548,130780.48543097335,122977.59956654419,125790.89509017975,130554.31034281958,128392.37047779618,123249.42890412439,128056.98588313998,131396.28930872283,130566.11648234702,128423.11074682648,131290.58288415207
33,126499.04070699104,129061.06526653274,127367.31982660296,128576.76521041997,131517.97688831668,128987.45063523285,130555.59971763115,130308.78640289773,127070.56200973343,131242.97816276713,128271.80882198343,127104.24994145492,133248.47268923558,131527.38994372045,122999.32116044979,129995.95420359953,130191.85596189102,122211.01161252112,129495.36357190061,126868.73784583004,128530.36554477752,126203.75039077384,128229.93722249681,129489.93238392778,123428.777257319,131319.84032000692,128421.2012050719,128110.32965756574,125360.36381342626,125362.76653836553,126311.1103151966,129601.69964153056,127580.86271016326,126739.18996529875,127628.8540249725,127191.47422830368,128488.96280138113,125929.29407265974,132786.49162643572,128470.21123405054,126185.60885976824,130928.89996493855,130066.90648195942,129498.1382029304,125956.15297778117,133016.24947531585,131801.95677471813,125126.29956052749,129419.74596554785,132115.37545119599,128611.84954078289,128079.19828460028,128621.3405853467,131523.89682783445,130819.58202699748,128588.29267748573,127236.4409090213,127282.26714640827,129797.7802948254,129824.90234868228,125762.09800769846,127318.30787726663,126195.46418793016,131507.67712651804,127976.95794644282,125764.38628564318,127695.26512700072,134135.9367416202,131924.38233425666,131627.62828599435,128927.77961427876,129824.86916865924,128801.0085958617,131707.0109980778,129107.64800751806,124265.6966056644,129666.65097515829,131936.7723764428,132157.3828730469,127577.43186588248,131586.59318232787,128788.70445902002,131073.2683462657,127225.9199682672,126938.45659775235,126652.79843658955,129780.20755985795,129486.58452164498,123335.93851754803,130707.58380722352,122870.7748186869,125935.37567880773,130390.65357947748,128264.4067294512,123222.70749528785,128082.53579974706,131349.9363240689,130485.64904270436,128263.5200942037,131294.78522124156
34,126379.56983291946,128971.4743487107,127109.89690710111,128577.7768226296,131394.12858829857,128881.68132205668,130180.61907164239,130447.93177721986,126964.22226165846,131187.8561630228,128330.91503119691,127150.89356894794,133184.88991963532,131488.00995557124,122899.95030816647,129879.96434779518,129984.1640265414,122311.66953693386,129117.19214127108,126791.3564676095,128321.3666807307,126111.1585953176,128038.61850595509,129129.19758961939,123467.95745016634,131544.06244611496,128334.59818057629,127848.02914506626,125384.02702635949,124938.46791575867,126479.92735020888,129494.01819350901,127363.70713390279,126692.93351741266,127399.68266412358,127189.41593775398,128502.42498120407,125802.05783469291,132629.9451603231,128344.90463391294,125827.52196039844,130902.50074479847,130000.38321897178,129400.65482731024,125822.66243671966,133037.0224717638,131558.57371287432,124827.73461825849,129117.01632724357,132040.45877184428,128408.51021796105,128094.50298228052,128303.84454316623,131419.8601657924,130723.44456985565,128346.05921423036,127278.05974019365,127236.76479379908,129642.75746760036,129755.28092228819,125840.04096548517,127188.26023277856,125858.27212509456,131164.38966972075,127874.34760455071,125857.22472127555,127623.837767312,134219.98634010155,131905.6827225567,131569.32599878253,128760.65894835128,129770.78647542512,128872.95415933519,131400.93504991574,129002.90844213654,124156.27371193422,129537.35973236589,131901.70371089168,132153.26159581047,127715.43639185837,131568.14563108297,128689.38903231549,130996.36506181619,126981.0218296865,126877.5961712197,126735.94064408689,129969.09079583253,129620.38352988787,123226.65926331232,130645.25041829419,122751.03970704175,125807.13745124108,130467.25556979724,127848.32947275869,123011.06489980804,127965.49507394506,131217.86830747177,130211.70935829954,127994.43612884752,131375.32775969006
35,126215.47708630399,128693.7409066947,127114.38541033867,128452.08358391053,131343.8619655368,128752.70016582753,129882.75895171688,130152.46840362684,126762.51594645595,130998.96396103245,128372.95391066806,126951.48341196033,133240.92938393023,131436.8899309863,122963.66196568722,129733.38920744111,129951.86129742127,122170.36105241836,128807.60669069173,126757.38017114109,128142.45786646957,125889.54816513578,127973.84029603124,128909.28487345774,123325.99033374872,131308.9318123971,128001.21814644786,127667.99122980703,125177.90643038045,124940.38210455334,126494.65218527766,129410.67825011868,127210.6443886109,126657.64554380145,127356.90097827191,127030.1481478122,128377.55206766423,125474.1933762543,132501.33029966656,128264.5547710388,125690.83983519289,130837.11653573354,129777.48973546713,129174.12781679661,125665.07429347641,132842.5978216529,131567.93755927097,124607.47425765844,128966.91536672757,131996.79216428028,128198.33528288556,127792.79858775948,128193.00489825747,131312.99216365063,130344.2863059559,128310.31570583157,127351.57920274537,127127.2700391938,129372.72154354624,129531.79124923734,125820.49608204655,127123.99756380406,125752.61213879619,131091.50515397065,127687.06644560714,125703.84645478686,127511.57611785739,134196.6991595602,131695.18269421032,131339.12419029622,128693.41042461395,129852.26540206863,128590.00070701289,131234.90993339915,128820.07227774829,124016.74452014513,129238.67955006984,131829.31758354686,131825.80190793553,127484.3179439044,131287.1105303559,128665.32895812487,130887.27796543615,126807.59624004202,126682.49653470026,126644.71409422957,129872.27355405965,129517.63040765612,123065.94719811046,130715.44445143083,122636.62604266504,125913.27942577403,130245.02509507794,128022.58256414786,123023.47113177742,127902.32955405337,131180.62481739948,129989.13235057192,128172.79904672987,131418.5220868384
36,126166.74213818173,128568.32140813381,127083.94661584886,128139.20897231397,131251.91624353777,128615.90084054525,129701.23270847555,130045.68296564918,126547.34798474732,131146.59884947952,128245.90687144425,126849.30844118512,133180.56951211338,131233.44505782519,122889.09807793112,129642.66788328323,129886.44154344467,121963.78405740454,128769.24401079258,126798.13892142131,127817.11380642842,125910.35740382024,127767.4887382334,128698.65391669804,123228.60008203414,131061.03087047639,127984.95564395469,127617.16856415365,125048.08910979981,124685.65151249818,126322.97473789041,129431.2245341994,127227.01430460805,126497.223161332,127219.7171030119,126893.61402282015,128285.87259032635,125183.37758259474,132507.69166634366,128020.32395671592,125564.33808243538,130453.04806599938,129597.74776783881,128891.1217709672,125528.10510545789,132723.64208860692,131561.30985513685,124374.10730251497,128876.04917661007,131774.0126431777,127982.08116873862,127614.43151608694,128129.44261446346,130944.12157431441,130378.05278500861,128120.58414773704,127293.78190799331,126931.04820325537,129115.42309053203,129500.99129704529,125652.46849709634,127135.23514571818,125598.7644002171,130938.79790289942,127648.99124743853,125385.58596523706,127276.27837389236,134005.4695134594,131687.0075406141,131138.8377270353,128505.88959314712,129676.36077741088,128668.1596768552,131070.08966014853,128736.24481599039,123918.47196919039,129099.39513527538,131591.56340058427,131762.38526230457,127267.10778651157,131298.5768363764,128577.4102506681,130782.93840742938,126510.7949449399,126485.99585092007,126494.62141970836,129621.24627675756,129419.37109472803,123002.19791455098,130747.3074841167,122738.16512774494,125680.60073235928,130121.87063011396,127821.09167856252,122867.56097309897,127920.19073577829,130901.27107684224,129812.08747973139,128052.5740996059,131241.33610929223
37,125988.88951692086,128422.5529206123,126999.01892070184,128119.2644800064,131108.58241574393,128478.24779605934,129620.69938751665,129971.9524244613,126533.6312631628,131000.66413224192,128157.01718674909,126848.12403612415,133087.3700877701,131185.30507273367,122973.39658717866,129696.84641766486,129927.56786560346,121858.09791061025,128804.22344526976,126775.79659277847,127644.70246676073,125881.4450670279,127788.92693843583,128649.9739610947,123058.22111125519,131023.63211037872,127995.56730371503,127642.27746289957,125037.04644954496,124480.46458384598,126286.38312910282,129518.48794874662,127168.18538946856,126438.3427964961,127012.44127023536,126845.30714257696,128259.42232892345,125128.07534825281,132478.496546547,127912.24651192235,125477.25722747979,130279.02797474187,129550.12171676719,128781.81190234893,125398.5069477995,132793.3352094784,131457.36708795384,124313.12632745337,128854.3216048587,131919.3366215861,127872.25875317918,127668.05347921516,128161.09568234597,130852.19593784603,130346.61556193941,127977.58829728253,127217.6423236173,126861.26606359518,128984.12929439529,129508.43066919819,125619.707750261,127135.32371851802,125550.49456423125,130995.36787941423,127668.60778113284,125475.26443177467,127203.22132528723,133831.2410378814,131509.1065402819,130985.90935661482,128527.23934819794,129587.80312496453,128640.98301327293,131040.80071780013,128729.66388316205,123946.33897348728,129125.72457452661,131492.06025732873,131855.04264035253,127341.44992156283,131401.19789244555,128465.88059870596,130669.50392532567,126452.51665357946,126446.37939839592,126342.45418925054,129511.0752824531,129399.83476978893,122910.4781715484,130687.1656464466,122655.83858953905,125689.79231302766,130117.54305458255,127855.48480193132,122843.73772153078,127803.22153868826,130937.74927778721,129707.34042798745,128089.45131803118,131087.121605446
38,125838.08952246996,128205.61492018754,126891.20959454426,128005.32072382903,131030.6519692924,128362.64842785949,129679.45984627362,129987.07131794046,126338.7625326075,130822.69128539145,128028.92528310136,126647.30633710379,132922.96500859436,131209.63161426896,123009.45450003377,129653.22365344386,129891.74069083469,121740.4636909392,128691.78922333085,126761.66798341625,127616.23460119854,125738.23363002893,127735.34530786047,128590.74743036494,122928.79076863687,130820.61841120955,127854.36049568417,127573.28792992196,124965.6461511212,124239.58001698658,126223.49659377942,129482.48326578457,127134.59227205573,126405.40709075164,126930.49073267792,126835.73365439774,128044.42455390675,124931.94838238403,132206.84720175312,127771.13649890265,125374.80179980319,130128.99137002236,129427.20520215335,128842.22299066748,125423.75076150664,132579.96552703623,131292.2896923659,124325.1776017351,128740.87635107203,131766.97169052938,127921.36103293824,127520.44071553336,127922.37712227169,130727.35471032748,130352.4033914273,127775.00027769007,127093.06310533076,126775.36300618686,128932.02780419828,129375.66125952094,125582.32916946993,126988.1282642021,125382.45902879309,130944.60227602623,127500.15154926482,125431.51343917786,127122.81214670885,133819.68960724428,131429.15215736843,130918.71959221145,128493.53013115958,129322.851694826,128656.59476562876,130871.10606269905,128651.96124435167,123794.69738925969,129084.35062800391,131398.98759850426,131822.00809720112,127218.92119172936,131316.9760888171,128221.74330955799,130644.83564965383,126261.41528112418,126263.32836885593,126183.90946211416,129570.82150501967,129129.08111848315,122822.67856454648,130620.47651981258,122556.10887313381,125566.17383890251,130089.80915390381,127924.20184349752,122757.89898528249,127665.75602745716,130934.83218765249,129676.12130209114,128044.8751301934,131035.1317468248
39,125885.99442891558,128304.95477385657,126899.09195519533,127938.46477718341,130914.28853963639,128207.79051333579,129610.07075178725,129896.35370248326,126308.78953750065,130812.74012834378,127838.36430818267,126587.21626206963,132874.78480299655,131230.4385370294,123063.64043607487,129462.76600498566,129990.20234747567,121638.05051455653,128650.6328406266,126629.86947661641,127520.07519770984,125811.42733266093,127732.66475797747,128526.13320960243,122901.72830887606,130698.10581540552,127927.60718672817,127556.65349139154,124760.5722803486,124251.08787984625,126255.74459557202,129358.86340807859,127073.05800788221,126358.83640304285,126922.56074577321,126742.47013581406,127945.74595476897,125004.88224682567,132241.73131154227,127643.08869809072,125401.21997111556,130051.01760217253,129365.88481108303,128751.36993477929,125428.88086368394,132338.24906708565,131192.95805325307,124290.51040623654,128438.97665751204,131679.96182767046,127858.46011914997,127425.93185090563,127918.39761539448,130734.43027898009,130281.41783553312,127772.21723571225,127101.8357964524,126651.90195780885,128670.31682802945,129319.85118156055,125460.1337131667,126981.7631555892,125416.46998829112,130888.85867001425,127531.83810044524,125488.53667884832,127199.73392438346,133811.8290649047,131287.7313657132,130845.38939911016,128558.2719748089,129170.72658654576,128535.58211931578,130796.50001863085,128511.42106904174,123683.14839878192,129057.99719593886,131399.54141992892,131754.76883299433,127275.26348634498,131137.4933704106,128225.71437203568,130627.98515920484,126340.28727167964,126124.28625391034,126047.88541290068,129584.99149082125,129046.6739121741,122732.1553498575,130609.21041312043,122458.0357767558,125507.25203537222,130201.15777854565,127902.36923754816,122542.23583169599,127506.10609462389,130888.53157729752,129511.01107753333,128023.29987883876,131004.40266213632
40,125872.724032525,128161.90246289819,126582.3243047665,127855.4205322325,130927.36279823557,128204.98815696678,129481.43559291179,129777.84473171979,126355.95559015185,130878.97306451586,127803.95788847053,126514.5323891624,132811.92946567677,131132.63862226432,122972.1259457595,129583.44673633602,129937.65209472927,121591.6844327009,128479.83220130327,126591.9700859416,127528.53277332052,125771.40163179128,127637.96704462204,128416.29529350266,122818.33126206687,130739.04074776992,127937.07949934632,127462.52930214662,124759.04273987349,124226.11071065922,126211.15936615643,129155.13131418859,127124.80631234098,126228.17942255092,126826.13381851671,126658.50998619165,127866.28127723793,124902.42275061345,132022.09119823773,127560.3516472503,125323.77394719678,130062.09367844624,129349.94751101482,128732.17296204911,125489.04902329302,132415.9607633934,131203.67310252527,124029.10203018767,128345.7840573683,131693.9633024725,127711.18840376104,127339.2943150618,127830.63613181144,130641.91406033808,130213.5800083772,127701.27490939308,127108.09647688267,126619.85453122645,128710.08151525431,129260.94275273955,125337.02520643496,126990.15380470945,125395.02703511198,130823.45944600645,127423.81766708528,125402.0874468203,127215.32902136042,133689.81087377702,131088.19518050065,130832.86394062138,128467.12688995502,129016.55628786855,128345.96151512064,130777.40393291874,128527.75114168285,123703.21069552931,128934.17978010191,131444.59275892543,131744.97020985332,127220.88746743488,131050.30789112818,128189.14418223739,130574.99362704724,126334.13002937683,126071.85580220971,126014.5536706387,129537.83466856301,128824.15860946587,122719.23919252404,130642.6931078604,122470.13455629867,125361.19356306562,130010.32643146763,127962.57262061686,122440.8850328355,127481.81933523763,130845.18846453477,129373.38815386212,127931.29223287047,130901.36316990812
41,125774.54615463501,128157.6126297448,126540.5987670827,127752.89437081687,130942.83955911985,128235.27989859616,129465.36859232598,129666.93768821584,126217.64988406285,130815.7968677108,127798.39710105806,126491.15825031242,132794.32686135845,130900.75046688665,122912.60108186306,129578.06819392851,129813.2312493312,121562.82432067036,128525.82330637434,126586.90541287564,127545.2901322967,125639.126521285,127595.11729587134,128289.77667526947,122793.89426272904,130765.38693694808,127798.52752101191,127399.34466757237,124708.30802056381,124287.44894292654,126080.92405531973,129113.71200403303,127145.20873594127,126161.57808139328,126873.54568388527,126656.08303541313,127820.34915304845,124837.85236396549,132025.8092415962,127539.1988977715,125227.17911536939,130059.24448581386,129328.01065784959,128636.77269875124,125471.7720500693,132432.95508831664,131110.58908735358,124011.31316489233,128278.70333386454,131685.7980055852,127605.11846143041,127384.66540454788,127742.63339992435,130563.66270782056,130203.388767244,127629.53491497794,126975.42256529068,126507.47472205322,128647.20064810239,129259.36838632627,125281.51861565042,126940.60693535724,125399.87030740827,130678.35318888703,127289.54809523502,125269.20796859945,127086.67406528612,133756.0099866734,131094.67275288043,130791.04766699235,128426.31930733004,128997.52881219055,128243.63691098346,130702.13365214545,128529.21317816511,123617.56314892313,128888.95516129062,131450.12123687056,131680.03963124752,127220.365043708,130933.20715618177,128073.64758728057,130577.46229838516,126283.66715434795,126071.07906811444,125917.13806035521,129439.36795251825,128745.21190132492,122806.95720898201,130547.42578475094,122530.6392915755,125295.25648658832,129909.67879782474,128001.50544134533,122334.55986844705,127538.24708647735,130730.37179634979,129328.68117206973,127957.82131431036,130952.91447941476
42,125772.56270417954,128077.1221162827,126497.2174266119,127776.41954786432,130822.52732699532,128231.73157816016,129356.5732964303,129498.40433121753,126132.57569481418,130687.8199233082,127752.90071666476,126344.88565354033,132720.4728755986,130858.07137768208,122804.03792926358,129609.72257655728,129717.70093423902,121660.39116237391,128545.6943884262,126549.00145918275,127577.59326037564,125615.65028941867,127657.42201909015,128232.62659108872,122720.88999297825,130728.1086237544,127826.10726839601,127358.8295076723,124650.28564242073,124250.30336460557,125943.19737670071,129140.66139670406,127043.18884745234,126052.13572980289,126728.78765564287,126491.09615203849,127943.97076309555,124785.0279022557,132013.12590118166,127441.98957228061,125299.30213317805,129919.90689039431,129201.09776299735,128682.77061623908,125363.58392605178,132350.7798239293,131032.34911910412,123955.27189831261,128260.34838508086,131518.40690519926,127524.7148819911,127346.46322166134,127815.79183210534,130587.54140085648,130123.0775749076,127702.28305953922,126996.4802644415,126404.34644750302,128530.16321434759,129208.41976169604,125146.91478504085,126839.32660461465,125315.55976994702,130657.94122146594,127263.09854136375,125119.91346654884,127032.24450277483,133706.26003030204,131057.02202752582,130670.49567890991,128106.47659172775,128932.79297382025,128198.32681949968,130659.30899328404,128540.71654331192,123587.5221631895,128848.71454418436,131311.0523441565,131678.05331321526,127118.0596433978,130834.90112424322,128006.09429774739,130496.47779793183,126138.95422214727,126028.50520998283,125901.71001628863,129426.10617477707,128719.34217057878,122696.99451540745,130382.1635300636,122507.04353448568,125149.25368038358,129931.97851606524,127935.86010663127,122400.97427646244,127283.21957375265,130523.23943023487,129433.27929247059,127885.30067700852,130832.72571212039
43,125762.29817630065,128128.42576383197,126355.97347256646,127769.36313208353,130769.6228664896,128234.87874979364,129294.85780280933,129533.74779713048,126094.95392767679,130581.60681437193,127724.33553697926,126103.9918372118,132752.07390436297,130836.22582562719,122769.98005259881,129488.91120453159,129675.87813754518,121589.30930256181,128584.42725548918,126519.4456633291,127516.89766602943,125605.30112764178,127639.44788440887,128190.67332707385,122631.58437539934,130724.64328463032,127816.09273302085,127386.41977788068,124728.20442735965,124220.33263568723,125859.32816793186,129074.05583186641,126937.87681334777,126057.27597545981,126733.38582846036,126541.08811230707,127925.94900672405,124668.66204094046,131895.03661482033,127473.84465355065,125213.57845981247,129864.44898552199,129305.75396981978,128607.90562850254,125420.89288557935,132277.236854851,130880.56435056942,123878.95468552582,128197.68874767536,131378.60500241362,127451.60308777844,127261.20265831976,127638.69969512631,130574.23020496275,129905.51454764817,127766.76856551672,126952.82122226816,126344.92412026373,128565.80535630028,129181.93134417557,125113.0224847615,126815.97307242779,125245.23823468835,130656.43656003526,127188.31731912875,125066.31797748504,126996.7605149915,133772.486392702,131046.28370784869,130694.62483798183,127936.25066798719,128879.18246710073,128148.51762865906,130567.4057873298,128412.24461323401,123470.22551222802,128651.93337467438,131201.2632897955,131747.2007661686,127120.6052720329,130767.7631759356,127984.03196760206,130442.50328491439,126026.44716079085,125969.6464390591,125908.88824643467,129459.65800070672,128673.32635585872,122684.01164161139,130407.11688266156,122467.28043096358,125026.8397748704,129894.53009437057,127774.96131609101,122378.92331036407,127229.90144898497,130275.75236871064,129488.74827587891,127874.52806810866,130742.24854882936
44,125775.07390731089,128081.9688562856,126264.51420828264,127752.09670044814,130848.85143255244,128222.03430846253,129284.0608246645,129520.89493154704,126116.78835950913,130588.5971487166,127704.86057318773,126018.20609388419,132692.84940758205,130805.52337767725,122771.14326031345,129494.27113696416,129639.30349124459,121561.01495685522,128590.15827866769,126474.78630788607,127483.25950617253,125539.76359836047,127595.76075774428,128095.65240927413,122612.25661407878,130690.23067849655,127708.64900598193,127361.95676952894,124685.34980098132,124216.5519800297,125839.80704696036,128996.82828655276,126968.35483854501,126061.51196855104,126728.03649617577,126523.75400494912,127904.15905384696,124719.33700719613,131891.45729849077,127386.91838471708,125204.87906002143,129772.80834125911,129270.11151614643,128619.39934592065,125433.7295405521,132200.80560919526,130834.37638559498,123892.99733394102,128146.59116765438,131405.170046949,127412.53597246652,127218.75928218108,127598.61884700973,130504.02685028405,129884.85065739095,127724.96651822806,126811.08203863035,126317.88298373853,128562.89436906701,129183.77597019596,125060.99302795238,126774.0202545725,125213.64843754712,130626.4185351053,127213.14559755701,125030.97065054727,126957.7558623712,133756.3635214484,130950.11200722851,130715.44920385854,127954.22521532347,128852.73933561853,128197.29728522424,130559.87067974116,128401.52522930308,123433.26433615535,128593.92980030258,131211.2253202044,131689.18484243265,127116.34535284335,130678.93182890565,127967.34826816287,130460.54878342262,125920.2648669036,125961.28993025207,125930.45766412043,129465.94772501274,128738.94533220283,122583.03542693233,130392.90191339559,122405.61157480563,125045.00529945522,129915.9103701179,127726.9352558514,122395.35952074185,127172.61374842007,130238.63499943845,129459.64344233874,127819.47609320254,130733.84788453145
45,125691.6681538634,128094.13334964629,126272.55691737581,127643.729887549,130850.10840692291,128213.41639755838,129239.47408151822,129517.96447954257,126051.07667639742,130507.13381840757,127707.47390062889,126010.42560812134,132634.8240930132,130756.07481594957,122746.44646164592,129499.00123579748,129649.03627335958,121578.4240725564,128520.5434753602,126521.65822677762,127444.3464645987,125467.81008752296,127546.3180481146,128001.65717982921,122563.4758826236,130717.06089655473,127771.03972086811,127357.34022639517,124603.90648905444,124107.06230293689,125968.07449292754,129016.24895286423,126924.17588998121,126079.39494869983,126736.9984102211,126478.07386672904,127801.26829498919,124699.74916556965,131883.43348970514,127435.24406925464,125197.36654529184,129738.65059998186,129274.60131765925,128584.72619874025,125368.09842825841,132147.48317117698,130896.04574989469,123848.74582772903,128149.53069176777,131373.93906612197,127462.26745459769,127219.95703998275,127517.24154046946,130493.14150417579,129788.67806790772,127626.25124491082,126788.22791306225,126293.73262375328,128518.68708362538,129189.69607958329,125187.80037939729,126745.82889494587,125215.75257557776,130625.81702424178,127273.07083312355,125056.35967695503,126955.10153549173,133718.64459524513,130913.82260748453,130717.42203149183,127979.89315301049,128787.15898427613,128093.12489056177,130590.2846340151,128333.15738541525,123426.727311872,128539.7548692171,131204.2124970629,131694.9339062416,127114.12369914516,130692.5297155064,127927.03199730557,130477.97828131868,125889.40442413918,125877.62525354413,125883.93957941179,129498.97543335968,128674.19196567792,122630.78408267215,130358.39242855602,122392.6933095369,125070.47524151887,129888.96042989036,127730.00143620724,122409.10561527444,127132.75684459212,130196.52475727354,129483.11505551497,127790.36058501923,130659.33452374648
46,125758.4270970037,128066.31963264472,126214.76797042968,127654.43337427957,130768.92189365934,128252.32183916632,129137.55711136559,129531.26263089936,125974.26033964608,130439.2676393333,127706.55290744324,125915.40782232922,132554.19973249466,130649.03639033115,122810.19445471038,129421.48035728963,129618.77459532072,121540.67029709757,128455.59155230067,126441.42398841768,127508.60268833171,125490.27106210096,127572.49963682253,127968.55336960319,122557.61042584947,130761.14466090413,127733.61427560364,127345.76881016772,124613.09441949656,124129.47002142036,125871.54242457471,129098.44042554876,126878.28428101429,126054.70925384358,126764.01578871091,126522.64298871036,127796.77640346621,124618.96251980969,131874.03897314362,127334.42304636576,125258.50350688258,129729.4239381197,129255.5458274578,128578.51892380547,125351.313726771,132195.2589583405,130820.35256793593,123839.09846971047,128088.61316256024,131349.60013269645,127455.84058620967,127264.44204153787,127537.32475798903,130451.29654455178,129756.31519551217,127564.56329036017,126807.73482848416,126234.21089289029,128500.10239002659,129151.96015947507,125215.88934688445,126613.50180694231,125157.84418895956,130693.40303893769,127230.21663004321,124996.23455980387,126972.49187032055,133615.91717233276,130793.19187294054,130708.37535719966,127849.40779064503,128798.55660648426,128121.67013266114,130635.79917708466,128373.53639217839,123359.4741125337,128461.00782085722,131192.87332084985,131735.75525563033,127001.54217153638,130641.78190208002,127910.0409029375,130421.87698512027,125874.0183733103,125810.16037394934,125894.06844792515,129368.28006854813,128584.93605382607,122584.33268088009,130254.19146818845,122342.67634460249,125044.39942734843,129890.74763787004,127682.67468873187,122336.44394106366,127166.83340279282,130207.47984439736,129425.59368404257,127822.32314619282,130567.58113415471
47,125701.67407765645,128240.15657705747,126196.65137526189,127684.59415540966,130703.00040683444,128202.49389686447,129177.20041428218,129527.50333869716,125826.59402310479,130413.31543372467,127607.28556585213,125860.48099663193,132555.8462884606,130526.54521805412,122809.1881569188,129418.48125365778,129592.3920159923,121432.85027343055,128578.13676148668,126410.73198015662,127458.55259011853,125396.22257775211,127519.77309685617,127885.75979108384,122622.25253851601,130770.6783505718,127716.59875465147,127358.41149506648,124556.82452922902,124200.51895148554,125793.14182249263,129089.44017589676,126880.858653868,126001.23272731263,126674.0520672567,126426.26521165992,127837.06817326054,124529.32276096322,131911.51889284502,127319.86353491421,125374.7488249376,129723.7591733598,129213.26944572064,128567.52806189231,125306.9530198245,132257.58197496115,130787.90935910973,123770.3020731874,128079.55371282139,131443.46371712984,127375.30112408668,127221.67775119524,127461.98512589448,130443.9367847989,129638.29541095105,127456.29287235183,126738.00816986708,126248.65845017433,128497.35423249086,129138.64075608552,125214.90912468446,126563.35016611882,125174.41967445047,130620.48790549341,127139.82402285123,124905.65894589477,126958.06894419547,133582.35069922789,130751.17827823333,130615.9988669405,127896.49139054502,128709.58294246143,128062.54691395775,130663.48776279928,128413.5551286369,123265.71394737132,128353.45647925901,131108.10104934132,131670.1168701718,126969.12427454737,130499.79170073214,127905.79854693793,130387.70889045057,125712.82569680223,125687.13243139305,125918.40984737256,129379.8024585101,128568.19650522523,122457.55101297406,130243.86335119717,122173.67852044471,125176.61054897774,129824.29474378911,127618.87716193148,122317.9251790157,127169.44488785727,130139.49804972058,129417.9894457853,127759.40996944575,130482.87592206945
