ncomp,PRESS_score_1,PRESS_score_2,PRESS_score_3,PRESS_score_4,PRESS_score_5,PRESS_score_6,PRESS_score_7,PRESS_score_8,PRESS_score_9,PRESS_score_10,PRESS_score_11,PRESS_score_12,PRESS_score_13,PRESS_score_14,PRESS_score_15,PRESS_score_16,PRESS_score_17,PRESS_score_18,PRESS_score_19,PRESS_score_20,PRESS_score_21,PRESS_score_22,PRESS_score_23,PRESS_score_24,PRESS_score_25,PRESS_score_26,PRESS_score_27,PRESS_score_28,PRESS_score_29,PRESS_score_30,PRESS_score_31,PRESS_score_32,PRESS_score_33,PRESS_score_34,PRESS_score_35,PRESS_score_36,PRESS_score_37,PRESS_score_38,PRESS_score_39,PRESS_score_40,PRESS_score_41,PRESS_score_42,PRESS_score_43,PRESS_score_44,PRESS_score_45,PRESS_score_46,PRESS_score_47,PRESS_score_48,PRESS_score_49,PRESS_score_50,PRESS_score_51,PRESS_score_52,PRESS_score_53,PRESS_score_54,PRESS_score_55,PRESS_score_56,PRESS_score_57,PRESS_score_58,PRESS_score_59,PRESS_score_60,PRESS_score_61,PRESS_score_62,PRESS_score_63,PRESS_score_64,PRESS_score_65,PRESS_score_66,PRESS_score_67,PRESS_score_68,PRESS_score_69,PRESS_score_70,PRESS_score_71,PRESS_score_72,PRESS_score_73,PRESS_score_74,PRESS_score_75,PRESS_score_76,PRESS_score_77,PRESS_score_78,PRESS_score_79,PRESS_score_80,PRESS_score_81,PRESS_score_82,PRESS_score_83,PRESS_score_84,PRESS_score_85,PRESS_score_86,PRESS_score_87,PRESS_score_88,PRESS_score_89,PRESS_score_90,PRESS_score_91,PRESS_score_92,PRESS_score_93,PRESS_score_94,PRESS_score_95,PRESS_score_96,PRESS_score_97,PRESS_score_98,PRESS_score_99,PRESS_score_100
35,6283802.224197595,6409055.0445272755,6443656.575775282,6485939.300373952,6456814.452164859,6362860.037079265,6266459.456489541,6321491.234787694,6344734.446086016,6462226.485597754,6317887.514246451,6404517.06882222,6388495.887139852,6597816.3166910615,6284202.983641172,6352708.726992335,6356536.222842351,6210815.181529522,6478481.942255866,6185008.015607396,6203877.765979847,6146753.955053224,6450295.528367267,6266735.798106879,6257359.900519215,6459856.007361665,6446334.29538182,6515273.853063295,6330521.981098669,6274704.838349206,6442843.8053517975,6326413.075379629,6216024.88191223,6585879.15376989,6209382.698375126,6444887.440463095,6793515.094390076,6373085.830599051,6608439.385970047,6368040.605491773,6576339.745410504,6363946.419364901,6413973.275947835,6256385.226098673,6548804.621126144,6457649.986306837,6676827.697988424,6290115.411684418,6331516.378010146,6228174.397912154,6224550.253571363,6282152.394030629,6619856.678595216,6188947.745350713,6216781.534516169,6470964.036984606,6559387.168269243,6419006.875241162,6141584.098878715,6390384.154493781,6390509.710649284,6445898.697821237,6553665.754318234,6286051.190010079,6516684.38433785,6472137.795552522,6423643.98168076,6523646.492923977,6487933.282981311,6491319.40258092,6504769.5873383,6317359.977373024,6577299.690381473,6424167.565489955,6402586.38784472,6455655.186367003,6414585.373924775,6343495.99897909,6558271.720645025,6370229.947334018,6451035.3460421,6402658.9481916465,6328872.070877496,6461539.05973618,6419330.082855922,6537899.51762471,6318510.457589652,6384575.64812044,6337478.2263496425,6401076.938297791,6350695.2854149565,6424929.395129945,6568962.900013227,6497571.07309683,6339481.224054083,6456372.624276394,6422430.206432892,6516225.546883535,6417176.642155658,6289826.932777368
36,6280220.5803396385,6400740.528977048,6442572.636366282,6484931.496459674,6454936.150378879,6363263.886015618,6259362.124209285,6316721.859862901,6337189.778758667,6464925.988620246,6315024.513222167,6408120.001345092,6381987.902469279,6594290.036491193,6279917.374289002,6351624.5408081785,6356600.550483444,6213608.750772484,6476288.9606881365,6186731.000048824,6197579.1346361255,6146870.306306062,6447002.782557284,6259014.951020089,6254087.017661314,6451876.236419795,6442127.034261761,6516672.945341595,6327754.626490568,6268799.464030644,6439074.06113528,6323485.389304833,6215253.492766218,6589604.344627874,6211804.899029812,6447010.8970417045,6796254.61281264,6371146.51504522,6608858.061076185,6370665.603771961,6569453.239468484,6358934.51652124,6411125.202218199,6250400.731887152,6548738.077643146,6454042.631000385,6674692.616548642,6287255.1362363985,6335003.06244982,6221526.82638102,6221900.828965693,6286615.8885145495,6624386.277860984,6183207.699606014,6212685.308218598,6467909.143119913,6560130.971877762,6412766.950789539,6144146.088919936,6390554.5102077555,6384585.996908462,6451213.902129771,6552082.301806381,6279044.863030436,6513199.567190082,6471008.01035413,6424245.933296936,6520721.799015315,6492220.920764862,6492000.381545201,6501509.1310348455,6309709.215967523,6584233.882287055,6422502.662457766,6403066.514750397,6452308.574988924,6408206.37985016,6340877.626862167,6560327.337382587,6372490.390345086,6449103.181298969,6402423.673735538,6324787.4780510655,6461859.259178484,6421574.113436348,6534805.914332732,6315473.28287036,6382985.369410275,6344866.655277859,6398954.946884185,6357805.012123805,6426913.257144791,6573616.355639784,6498872.068229931,6337349.191275695,6461355.002684266,6417548.059637148,6517541.121491602,6409471.160442533,6289910.2399918595
37,6272300.594247164,6401541.05517677,6441727.739935519,6485369.860560366,6463576.753673872,6361678.224341742,6259761.0555595085,6313159.633104224,6335347.383406887,6458387.6621685885,6310421.138849612,6401274.835875344,6373867.308683057,6587111.1996705625,6275196.535437608,6350386.1397226155,6352165.658630828,6204270.725091821,6474341.057574707,6185300.679491326,6195881.86168191,6148789.824853741,6445513.104542309,6263690.154816439,6248248.191181699,6452134.726885906,6443292.524586698,6514287.203374829,6326401.758971026,6263577.513036417,6433962.42261507,6323483.675232174,6212759.444887541,6592019.8899799045,6206581.991407612,6446491.48983969,6790504.596043913,6372289.302487148,6610099.19422773,6366425.912836109,6566988.128960388,6361702.233461359,6406718.048997162,6241175.616970182,6544512.326269728,6449639.797161002,6670471.983480457,6285727.235637237,6325783.782032143,6218512.910846231,6218235.095765103,6287239.015758848,6622202.879630964,6180404.790403277,6202987.5912519945,6461848.307480711,6555583.78333574,6400746.004921382,6143704.596776849,6386555.999278011,6381134.785645689,6448713.432441346,6552688.105639024,6281400.256049906,6510125.339518551,6464804.332396092,6421356.851870294,6519973.205053354,6489457.215369501,6491054.314063577,6498326.38522158,6315765.916352883,6573526.257012793,6421698.385162248,6402786.743676869,6444700.159910783,6403975.22659715,6337901.19243083,6554974.041160346,6367409.800965315,6441438.883600445,6399234.074643748,6323874.56683058,6458559.343288551,6419502.851068821,6528434.833814157,6311028.072417785,6384214.37957342,6341012.12346952,6398856.4637753805,6359840.753846699,6428626.098290576,6567976.614609108,6492299.043405885,6333754.232316612,6461661.861176494,6421186.306707384,6520997.163433877,6412332.67000081,6292321.493559739
38,6270812.490411935,6388496.823357431,6438192.428353598,6479639.581298113,6463730.376205936,6358380.563801243,6250804.7320826,6315434.682417385,6330481.115179909,6451698.107727578,6307850.829662037,6405406.268237207,6372029.613610271,6591220.210898532,6268342.936267439,6340989.348480658,6352628.425503822,6191840.473311475,6468776.8110728795,6176882.768162157,6191789.942762313,6146420.9191124085,6436871.784918174,6258422.508527369,6242410.595017302,6453251.36296856,6443890.478238591,6511210.498209234,6314087.671244541,6256032.979775246,6427501.3032041285,6321856.877078495,6209088.167685748,6583448.780487938,6199085.132238047,6447238.603359442,6792733.216910376,6372990.606568111,6604781.004112184,6367166.778876431,6560569.2380418535,6346731.411369273,6400461.254825614,6237180.992144423,6537018.689946629,6444614.294185728,6671307.862469947,6277479.254058847,6322136.12223729,6215555.841345279,6211141.206468485,6288552.592743355,6616162.439598026,6179720.574557451,6197980.683736412,6454798.6048797965,6549990.362672509,6397082.9709980525,6134744.282828975,6382304.8403744325,6373864.377371643,6436749.479743983,6544596.864009732,6275144.561258129,6505556.114014767,6466230.274324814,6424585.539485246,6514679.073052536,6486396.322974211,6486452.008351973,6495028.272868525,6304311.732100252,6577769.548108526,6418678.897543887,6403208.483967141,6441447.134939281,6405203.028907706,6333823.7477807095,6546363.372418072,6363313.7677213475,6436888.7242979705,6394809.35405154,6314667.825475909,6459084.46504189,6410788.346847773,6533176.793062839,6318496.646823689,6390941.324898535,6337486.911768768,6394962.859296701,6361604.8981717955,6430272.578706523,6568715.447984859,6492728.867475001,6330398.844251254,6460385.186651145,6422519.69408578,6514496.311961904,6403038.9693658,6288714.472576976
39,6270931.985097965,6390015.123822222,6431447.982168168,6475568.01827493,6462833.611103568,6359384.5016550105,6252397.066223754,6304476.2026314465,6321130.13159062,6454479.844319846,6301905.318992809,6403533.904173973,6370810.2743956745,6587587.439354975,6272624.658672258,6345264.01202641,6347479.106836201,6184397.274940308,6470185.329494873,6176375.429104859,6186302.206823389,6143893.335351249,6438378.608834226,6252692.296170243,6240719.834041198,6451209.069324247,6440074.603646076,6504430.68340986,6307682.682456167,6248875.040879005,6425434.82106768,6321671.557256261,6202338.513059137,6578648.808164967,6198222.705385689,6446326.927592548,6786601.377864413,6368928.063086306,6606841.319258634,6369286.753945821,6551625.199475186,6346208.111801201,6408175.242801426,6227026.452049588,6536993.146750967,6443670.675780913,6660794.734940534,6277606.809975784,6316325.099501605,6214454.158846263,6205931.996165212,6291525.735240787,6617621.865622409,6179690.467374035,6194847.96271609,6448390.137674712,6549890.101725867,6390461.5669303825,6129381.980638357,6373581.591993097,6370428.439183164,6439361.497478702,6544622.0564850615,6273219.189684011,6502651.864074139,6461458.524989374,6421512.707942067,6508180.487977203,6487440.1003588345,6479689.465339666,6492230.130874721,6294691.069974684,6573144.776652768,6417103.986580283,6395813.073900314,6439370.921106043,6403848.193292205,6328647.607640016,6542329.407877871,6367990.161683008,6434916.033117122,6395405.783576531,6309289.589469954,6458276.252414001,6411422.974756684,6519683.046472468,6313069.296039847,6381670.884861576,6337260.440137444,6389493.1482853275,6356369.76754191,6429122.683218179,6566661.8651078995,6482685.13894251,6329665.806473648,6452654.279162312,6421190.132350797,6514154.13620493,6400803.1775873955,6288137.335633435
40,6265504.795844505,6394002.0622082725,6424913.768266002,6466685.31109515,6458589.722000231,6351488.976291078,6249289.22967,6299359.629835994,6325367.559152743,6457055.40947602,6298016.539924016,6395221.975312626,6367405.313967782,6579474.778449453,6264911.091386091,6340361.243452938,6340574.931572878,6182607.430669157,6463234.728570182,6170163.90026591,6185070.95389736,6138583.409080908,6433489.35947212,6252289.378487956,6232942.917545002,6442564.233979301,6439725.349058127,6501583.435274552,6306314.196039535,6250531.157312736,6422098.695947464,6308157.011255392,6201117.718263218,6577563.862062146,6193297.198927293,6439046.694369646,6786033.9904467,6359841.483037304,6606397.383641744,6364450.686121486,6545473.845605494,6343283.643658843,6401894.618991487,6219021.379216334,6532727.2810688615,6440471.043188121,6660267.238190252,6275929.727449123,6308546.95130705,6206178.838546459,6204378.48119702,6292079.010242719,6603953.134312661,6176120.27477983,6194602.378142097,6440963.132549325,6541011.3623992205,6383375.577908871,6125151.697708725,6364841.658685889,6366840.943431955,6433297.786375814,6549249.373504988,6274805.514984203,6501130.797490627,6455864.386005139,6419298.196601804,6504154.328518989,6483428.895611817,6479314.793145774,6487467.549336851,6288169.652212223,6569231.031977495,6410292.434889424,6395496.018554917,6436064.707793772,6396727.179347308,6333596.447855607,6539113.924241543,6366221.19354296,6429632.656141937,6393787.281956394,6311572.792462384,6456041.4080607975,6405126.297892736,6514953.9564198125,6310143.835510149,6377222.536709527,6334468.546919744,6390715.808062054,6348707.256555408,6424147.348781701,6560422.961658445,6480729.5076789595,6330117.549928976,6444613.735094908,6418944.828506643,6513083.878003807,6407816.221774586,6283891.623752219
41,6260478.922339098,6387939.546332987,6416671.774816625,6468899.853858307,6461048.262765642,6349975.473549109,6244844.358749887,6294100.988026002,6319511.249400231,6448641.361952451,6295967.352042945,6393088.87089359,6366307.208377818,6574792.799409725,6260190.797069329,6337675.190129839,6335838.842003241,6182806.858937169,6460760.827975232,6171539.168956805,6179516.503093943,6136988.425034333,6425530.147094668,6245998.3632962555,6231373.049953251,6440524.294380751,6439387.672435551,6507364.957293215,6298473.923136548,6248582.766807656,6420134.939639743,6307557.880116638,6199880.972952457,6575418.281085746,6188953.519093221,6437708.419622492,6782630.850670917,6359870.996131461,6604020.348945674,6363836.581190696,6546111.726919295,6347500.98219817,6401537.443552341,6217910.759254106,6537084.017223457,6438086.268674505,6656484.77388588,6274567.702865317,6308508.583737968,6204483.006963262,6198483.906639173,6289306.375827046,6600122.781804009,6175604.4171629865,6193036.958016023,6437155.698218407,6536006.424798878,6383614.5419425545,6124618.576567118,6363984.689080316,6366988.712136443,6430135.332790134,6550211.751943188,6270082.611382639,6496283.837998914,6454583.469601918,6418169.3331133025,6501291.275266388,6477500.586457802,6481021.955687403,6484836.919811734,6291231.890955195,6573115.457510025,6409831.074224532,6386269.015764657,6437940.843280623,6393549.672230581,6330475.781986597,6540416.731437966,6362589.828739082,6429470.017886524,6391894.601216415,6305064.611673828,6452689.969443616,6405581.501035212,6515021.477300868,6315293.917701848,6372493.165702646,6330730.007911478,6393485.045841324,6341432.466341328,6424458.271629995,6551662.481196906,6481887.7009381745,6324432.701834396,6441445.384009914,6413447.6443247385,6512752.279394396,6405637.430422401,6279175.675838768
42,6260625.5257370435,6388849.390159072,6415059.661725494,6468552.688190683,6454310.360992657,6342024.30096436,6248882.45689483,6289451.799750537,6319409.755748676,6444013.454228755,6293305.419938719,6392358.580527687,6361064.335853413,6576841.160729509,6259169.278505667,6338625.607049522,6332136.193352384,6181562.190286558,6458411.456495177,6170952.9166400805,6181493.995125873,6127141.228943242,6427378.338926498,6248015.683910246,6233833.993048256,6432040.399291468,6430859.999219287,6507241.384772101,6294609.105250621,6247136.483226863,6418450.019607705,6299781.107722806,6197619.994782218,6563986.0252025165,6185177.585622702,6439940.862343064,6779629.717998557,6354236.972801294,6599997.264413588,6359347.306339238,6546827.306896305,6342794.923242111,6396947.556302046,6217353.61739943,6536683.066567277,6431284.643066585,6662726.293495496,6275126.09280451,6304188.722648913,6200440.149492454,6200027.033357544,6287742.066151129,6595426.733482902,6179586.971129169,6186939.269144779,6432368.81175436,6534243.07986618,6383046.176080444,6121774.894318004,6363957.217814881,6358035.296038453,6427108.897734305,6542951.205854757,6272504.152240184,6494330.789128954,6453276.7296331655,6417782.36853084,6494432.305834223,6468720.165552365,6476756.375493625,6478917.609683551,6279672.196554775,6562310.645285081,6409584.926248654,6381240.227703927,6428400.9525131155,6385770.47029767,6331383.171161993,6532300.610482364,6360212.690570876,6425638.072252162,6392835.760598734,6312158.328984762,6439958.172490914,6397258.140281055,6507771.906528659,6324505.006821187,6372911.139386816,6336081.005998064,6394002.315957591,6332610.342700401,6418697.881872746,6552458.433823846,6481771.249467995,6321699.024977594,6437144.772414967,6405806.208391632,6507959.352227755,6398921.645161472,6278419.183312197
43,6260457.129394775,6388414.762225768,6414881.98725645,6467511.225040433,6449249.185865915,6340963.819424425,6250833.951938976,6288543.440777644,6321041.072771894,6443871.872458293,6297667.938649116,6388899.9139568405,6362311.22725185,6574278.45705797,6252187.324427925,6338885.355120014,6328738.111837611,6183271.489693375,6459708.58810221,6168497.558481851,6177775.153531639,6125447.741743038,6426218.247833623,6247436.480185584,6228584.96251622,6430922.757002298,6430092.759389397,6503189.014849598,6293464.488288615,6246635.0174404625,6420781.909633286,6299140.903561015,6198915.425024751,6561130.236057399,6181135.677273648,6437841.504775597,6773897.382320475,6351480.841284534,6599528.479564048,6356098.896044601,6546220.346632115,6340693.568943722,6393510.404612783,6214585.840007843,6540464.849283919,6430737.103146384,6663149.925650663,6271105.4886458805,6300573.2317643,6197112.940445153,6198827.052704695,6287262.770753404,6594689.625368513,6180869.47444615,6182740.061980367,6430778.248111221,6535053.258959973,6381781.426245537,6125093.224318211,6360213.008500576,6357306.072959226,6424849.037456069,6535830.778276249,6274498.495956391,6491177.309053522,6450503.017054765,6419161.177435743,6495601.398081796,6468151.019004414,6473994.807982686,6474591.161423165,6279910.172229417,6559479.513173762,6405973.045170489,6378895.933599854,6428837.627990501,6383289.474692745,6330993.403593816,6529445.196525017,6357270.3867255775,6421346.537527068,6391611.5622685775,6310260.920582386,6440918.716272857,6396111.338340789,6504005.848722244,6327804.761220107,6372036.7869662065,6333274.27273642,6394919.703276763,6325040.5514257485,6420635.582711808,6551919.985991789,6479232.53224753,6317891.922589809,6436311.107401753,6405470.346383458,6505195.090023623,6399296.451432003,6275121.419394581
44,6257848.664517384,6382981.239514039,6414512.853819348,6468733.519305397,6450189.113594564,6336971.135333786,6249990.308781127,6288715.406400114,6320945.301384674,6444464.646896488,6298002.023494882,6388094.150498856,6358941.042560305,6575530.28807324,6245903.328707531,6330182.331192797,6325886.805781258,6186095.659740996,6455993.968949998,6168044.77653896,6174022.737613715,6121804.4439732805,6419700.479981123,6245059.945641747,6225693.723719019,6428267.454881718,6432090.2032136535,6499339.893733282,6292635.1217170935,6245636.803500321,6416631.141977717,6297072.402288509,6196366.079553761,6561936.223915923,6178893.29248129,6436658.726314084,6772067.728272924,6348611.3232839815,6594288.746993834,6354511.677991361,6544160.198765872,6338209.429320264,6392116.095743738,6215992.888497045,6530279.285494652,6432133.783132619,6658899.165635096,6264829.538597725,6300365.678520627,6192570.375241717,6192269.796760766,6285159.800444719,6594308.76284869,6178215.772374095,6176891.60112948,6431707.428429248,6529460.328869626,6383792.830141986,6123874.7871059375,6360287.009818168,6357221.812085295,6425886.462685705,6535211.5220671,6270707.978759004,6488482.8711262625,6452953.157392779,6419070.466776449,6491330.984445117,6466733.207691528,6473740.55368847,6472174.151525188,6281942.222853378,6563966.83567564,6405046.5698854765,6382546.574004113,6432878.161037944,6379574.209742335,6325095.174998032,6530453.039808258,6355387.948240936,6416105.636209769,6390494.586453733,6307985.920719306,6440667.164423403,6392583.346892441,6501950.432742135,6322308.311165765,6370042.634670682,6329092.815102819,6393456.956671666,6322555.065384474,6411819.407809701,6551695.406881001,6477139.733493699,6315672.127967948,6432486.108318258,6407947.3027986325,6509015.729460494,6398238.083623151,6275000.556473859
45,6261209.716435598,6380884.087283249,6412157.958028063,6465941.199323513,6450273.163231844,6334361.6240112,6253087.786272846,6288593.5740348175,6316992.186738063,6445247.693708405,6296098.967696294,6391473.385398049,6358246.669377618,6573532.564657829,6245946.411438623,6331702.607412569,6326456.95288208,6185104.866400227,6454851.727404347,6170309.488438825,6171106.743904864,6122058.378596019,6417987.200857885,6238186.436556348,6223598.852646135,6426098.64410976,6432850.206784583,6498804.418164255,6296197.38865613,6238428.213854469,6414290.846192389,6292631.155754227,6196259.310493742,6560585.185779391,6176287.888578795,6435562.797486898,6771916.5641396055,6345372.5174654545,6593172.714610981,6353111.179725707,6542093.138335677,6335326.171199718,6391293.822904266,6212618.952209731,6525648.09352909,6430568.867815109,6658525.266706191,6262582.6599593535,6300444.547840854,6189305.496856335,6191826.745136082,6280344.140104566,6594210.118375167,6181351.470194992,6178726.07764945,6422199.865056982,6528506.79187246,6380286.008829793,6124538.532446269,6359491.266122067,6354954.073664364,6427393.809754314,6533532.342576148,6270903.551938265,6490584.03271135,6453225.976323913,6413269.617867073,6492540.312440372,6469322.0940841725,6469872.501903383,6471297.4753932245,6281209.113761781,6563961.238053324,6407723.746035494,6378628.476300048,6431523.460554844,6382012.6606235,6319606.676935174,6527429.243209673,6355109.684534679,6417202.029564079,6387263.310695114,6307240.980207807,6438683.047930354,6389056.798425797,6500506.173638491,6320771.436519932,6373373.72984919,6326369.051737963,6391015.378003364,6321475.826636326,6414008.687873891,6550439.185211153,6477747.244533646,6314339.808446507,6433077.896713819,6405490.343781235,6507053.455880209,6398245.353788698,6273417.977052461
46,6263498.963857917,6378844.048701042,6409953.395228315,6467254.092102602,6447145.554084431,6332927.66224419,6247810.585718712,6291246.097101023,6319613.486716792,6448130.065401988,6296362.4309830405,6394200.015014496,6356056.261420656,6577148.511799244,6245641.39784823,6329098.1185125355,6330433.90829378,6181935.929280932,6449773.952402625,6173010.331545645,6169862.889925983,6120274.676366804,6414085.015326751,6236173.876348487,6223085.061830276,6428628.767776817,6428199.446981672,6502668.120251265,6292173.425894808,6238150.96293932,6416425.660083866,6293322.951594509,6192302.240138777,6560184.353066168,6172767.221184872,6433858.720898747,6774537.5761487195,6344070.674856871,6590899.938045056,6349345.873207925,6536749.554851046,6330766.931358293,6390513.45222279,6207869.4880468575,6523383.707361866,6426803.400102956,6656186.997371817,6257237.452027181,6299051.598874998,6187216.842911196,6190348.968496829,6279514.047439197,6589318.516435338,6181711.729868911,6180755.063130503,6420498.748242384,6525120.098054426,6381855.564892613,6128908.395980951,6351489.597818329,6351551.928060422,6428107.003420444,6534208.152417173,6270430.019510249,6489625.07294729,6450542.500408171,6409508.668028789,6488302.704607479,6470327.814759599,6469970.01584029,6469524.024139842,6285415.435966364,6561523.750716406,6406895.307992848,6377552.716426118,6435196.181555074,6384396.527911369,6316849.091180717,6523122.913553568,6358365.562357067,6415886.813105334,6387098.944269372,6310301.484571494,6436289.206262158,6384048.527781255,6497854.62327567,6318431.632900283,6375762.198184819,6325888.2615286,6382901.5694698375,6320296.077971958,6413916.877494814,6549459.570772886,6476378.037361897,6308824.566652477,6427197.564781632,6406082.918233561,6506514.47829357,6400083.780738866,6270968.3047482725
47,6261866.058352088,6378426.427844487,6408288.021628901,6468069.770195179,6444290.42867424,6331940.0168225765,6248181.212324031,6290283.592306815,6318938.107495891,6447705.4935989,6298772.554064595,6393594.4876019005,6358475.533804316,6575887.765774963,6243695.71173236,6328081.687663789,6327709.120775462,6177972.5685119685,6448637.381981032,6175484.487996316,6166510.681585987,6115350.523723095,6415137.556077339,6233478.403896561,6220434.54867692,6425806.062169075,6425257.193220235,6501107.214812081,6292240.624584755,6238701.3349492075,6414090.707373298,6293400.710238537,6189808.887082395,6554600.604803365,6170055.245953058,6431744.15489159,6770924.739228506,6341659.9360983465,6590863.913972786,6345481.553303709,6538271.742895221,6329987.250567953,6387882.342556607,6209410.2841580305,6521534.695421245,6423852.2388385255,6654874.923448968,6256870.108171534,6297368.17501431,6186857.6489875335,6186226.204154961,6275652.561856896,6589150.37309573,6181793.180833841,6179668.659925083,6420159.713927986,6525575.498552389,6383399.460750336,6129200.932832379,6346849.564486241,6351204.991631934,6423833.651241533,6531398.026010124,6265515.599802835,6487165.189123394,6450680.457677238,6408018.213149942,6487498.344406119,6470530.429147262,6468279.703860862,6469081.807159152,6282426.395214653,6558458.603594042,6406740.890576834,6378006.033184936,6433846.471605787,6382442.518673636,6312253.058480919,6522817.055689873,6354807.575266603,6416669.977083835,6382944.590644523,6315691.20720621,6437101.652668699,6383446.957357362,6496073.605309392,6319173.412356562,6371489.794685619,6324049.548678337,6382646.645681612,6316446.138166018,6416420.5430816,6546639.271080008,6476368.936925374,6306335.916153228,6424434.704103133,6404355.848863747,6502249.0911186505,6398396.816280812,6270893.615242699
48,6261559.197453316,6380250.765893986,6406516.370905551,6467384.308794279,6443332.845488174,6332517.7582883835,6246020.148811258,6290866.775170417,6320599.134528668,6445395.839723324,6297672.061927745,6392849.215457843,6354250.974116061,6574637.562994527,6244991.235949304,6326912.001322635,6325995.073816332,6179874.230014365,6446152.433893265,6171718.496818229,6160438.563077882,6117757.298236502,6412872.130427867,6233588.659026669,6219910.676850172,6419006.5371791255,6425915.068136543,6502746.018045931,6292172.12021877,6237363.902747102,6413252.893802333,6293133.198351487,6187992.121775557,6553161.238732921,6167708.889525576,6432748.166301143,6770455.843652526,6342095.419551219,6589154.348256306,6345377.364167353,6536801.514308278,6325426.503341515,6387039.920802487,6211166.685431452,6523722.113540979,6415548.16838431,6654410.459570602,6256159.69344013,6295846.73115846,6188191.120004654,6188835.484650681,6275016.496093238,6590997.43885201,6175710.087712128,6181702.321372349,6417300.348423581,6522752.159380855,6383036.158724568,6128834.570514793,6348062.026716223,6352257.296103559,6419695.7128886655,6528072.812402621,6264887.020382106,6484754.416835559,6451542.672409652,6397909.540791515,6488980.708711949,6468792.703040178,6467867.361609295,6469206.805415977,6282397.223050106,6561414.58944275,6405851.192618143,6374646.9585889,6435348.743136815,6380627.60675865,6309321.575021289,6521050.620652306,6353921.9527769135,6415389.570853888,6377969.959400002,6316739.053893614,6435785.405676284,6382707.256560123,6494223.048047096,6314475.508202156,6372873.163382633,6322578.333837539,6379597.819052713,6312020.8553751325,6417377.6562315095,6546795.293470571,6476241.060925843,6305359.181924491,6426880.621732608,6403724.585682843,6497677.136814764,6396939.073564052,6266593.049351767
49,6257544.070275863,6382186.300979542,6404414.231609551,6464182.154152373,6443214.433229167,6329729.554622067,6245159.100904708,6290735.857957713,6317733.183926305,6441894.063522467,6298734.463617745,6392409.385326541,6356319.493743001,6576679.2754122205,6245431.242077978,6323743.886116613,6325750.509462774,6182572.894711046,6446238.901218778,6170593.68958414,6158927.95386591,6114456.065089083,6408059.61610754,6236527.889326739,6222196.076689575,6420227.711482735,6427808.31799867,6501238.162585815,6290701.224249888,6234224.146698113,6413659.869703868,6293180.55999562,6188000.7429557815,6551359.318822522,6164730.386190213,6431358.711936503,6770955.631135637,6341732.82650445,6589825.737176387,6342204.853643333,6538271.480258587,6328770.336613383,6384057.685924351,6213453.571769311,6517505.316314197,6415262.854534972,6654891.913211554,6255108.212071018,6291656.295775706,6189797.773496341,6187857.431242922,6273441.755602264,6588390.447765941,6169941.80533679,6180218.679391751,6419098.422959942,6518726.6675643,6380228.909916835,6129465.7579344995,6344932.460275216,6351333.879463844,6420517.63921547,6523700.648109163,6265337.424502214,6481234.120777394,6449316.165111018,6394407.2678582845,6486420.4721816955,6464064.323129865,6469034.049426802,6469444.736935588,6282123.95742543,6557993.363715824,6406749.419170106,6371716.895041675,6432099.430366083,6383424.40666313,6309761.743249878,6519202.2639415255,6352749.370022495,6418245.126836315,6378731.843965406,6313711.140097982,6437239.3759973515,6382304.869789567,6490911.2557907235,6316254.989454724,6372761.442362724,6321674.962922454,6378262.186390298,6311215.743109499,6415162.727889203,6545642.55374559,6477970.115642619,6306030.031146213,6422328.291595588,6407760.814008575,6499956.039376946,6394878.164159344,6262327.723593579
50,6257596.245365775,6379027.711394413,6406502.190569423,6461445.032809799,6439127.447740547,6328074.224967761,6243618.169522816,6288210.863912117,6314915.239942623,6439605.881912566,6294366.403315432,6388786.766078113,6352329.363888916,6574767.644032881,6244798.686480568,6325192.849297033,6325352.583720296,6180626.82944707,6443309.024800466,6171636.879255462,6157530.602359068,6118118.789846206,6408537.970609825,6235167.847200591,6223326.20917902,6417687.985587325,6426462.175989466,6500023.938546033,6294558.849123513,6231829.434999276,6411141.923185,6291753.1867264155,6183697.330974808,6551189.217958703,6163159.996464182,6429752.902555996,6770375.8469985165,6341674.532630354,6587851.332193039,6340610.2190668145,6538369.321116263,6328082.975657422,6385071.397256249,6214401.605230055,6517376.451896145,6409786.714017107,6652128.565567505,6254821.315173354,6287944.057182363,6191140.532790322,6187165.855449501,6270024.826229947,6587092.767901069,6165550.894444723,6180906.911668545,6421323.287417635,6517450.707788608,6379574.962319632,6129247.536577925,6341872.305320981,6348130.222675767,6419151.193684531,6527246.221976093,6262892.635512654,6479879.091814679,6447256.428365879,6390637.50478828,6487669.216364608,6458029.525152206,6462690.511582298,6470784.488836763,6282212.638479769,6557600.544983162,6404552.269124087,6369569.489831601,6432271.796181154,6383696.322995291,6309963.591416126,6520191.547905372,6350472.0137780905,6417832.04840622,6376771.348681884,6311158.1574009415,6436889.648289202,6375356.102001676,6490929.527274329,6315334.709911539,6369865.575551914,6320327.631139103,6379328.378185999,6308929.265454898,6416649.112431606,6545915.544594916,6476033.200436595,6305939.943328987,6418129.882153888,6405804.833495352,6498683.331988364,6396965.541218076,6263177.65091642
