ncomp,PRESS_score_1,PRESS_score_2,PRESS_score_3,PRESS_score_4,PRESS_score_5,PRESS_score_6,PRESS_score_7,PRESS_score_8,PRESS_score_9,PRESS_score_10,PRESS_score_11,PRESS_score_12,PRESS_score_13,PRESS_score_14,PRESS_score_15,PRESS_score_16,PRESS_score_17,PRESS_score_18,PRESS_score_19,PRESS_score_20,PRESS_score_21,PRESS_score_22,PRESS_score_23,PRESS_score_24,PRESS_score_25,PRESS_score_26,PRESS_score_27,PRESS_score_28,PRESS_score_29,PRESS_score_30,PRESS_score_31,PRESS_score_32,PRESS_score_33,PRESS_score_34,PRESS_score_35,PRESS_score_36,PRESS_score_37,PRESS_score_38,PRESS_score_39,PRESS_score_40,PRESS_score_41,PRESS_score_42,PRESS_score_43,PRESS_score_44,PRESS_score_45,PRESS_score_46,PRESS_score_47,PRESS_score_48,PRESS_score_49,PRESS_score_50,PRESS_score_51,PRESS_score_52,PRESS_score_53,PRESS_score_54,PRESS_score_55,PRESS_score_56,PRESS_score_57,PRESS_score_58,PRESS_score_59,PRESS_score_60,PRESS_score_61,PRESS_score_62,PRESS_score_63,PRESS_score_64,PRESS_score_65,PRESS_score_66,PRESS_score_67,PRESS_score_68,PRESS_score_69,PRESS_score_70,PRESS_score_71,PRESS_score_72,PRESS_score_73,PRESS_score_74,PRESS_score_75,PRESS_score_76,PRESS_score_77,PRESS_score_78,PRESS_score_79,PRESS_score_80,PRESS_score_81,PRESS_score_82,PRESS_score_83,PRESS_score_84,PRESS_score_85,PRESS_score_86,PRESS_score_87,PRESS_score_88,PRESS_score_89,PRESS_score_90,PRESS_score_91,PRESS_score_92,PRESS_score_93,PRESS_score_94,PRESS_score_95,PRESS_score_96,PRESS_score_97,PRESS_score_98,PRESS_score_99,PRESS_score_100
33,2054.7461619039395,2118.2600455963257,2085.821141799569,2100.3605176691035,2076.312316181832,2092.3745861904476,2085.660837435951,2119.137492829197,2100.124478491428,2130.3219862777332,2179.9893853437434,2165.4311211175186,2150.870486396238,2149.2455675217316,2076.251599072406,2124.790321109342,2104.3496176820977,2075.575627469583,2104.1611642326534,2089.38871754083,2080.4737068055692,2041.7267383943536,2137.9740240551528,2146.154938942308,2086.3728785444337,2069.833255741748,2076.2790110419623,2083.6430750868376,2057.328659696557,2053.9933825332682,2150.664830641287,2124.611054517416,2043.6492905481855,2157.111603427572,2011.7972477181447,2064.119865300601,2214.60258985075,2164.9800103614375,2095.636875309166,2078.4065719005307,2128.468564655148,2112.895131173076,2081.804548399956,2033.1113696230605,2154.4804309768756,2100.8458808344594,2176.9755572598942,2105.039945583221,2116.652442015691,2065.7868681114637,2072.1364889024776,2091.6445014704914,2113.673959806266,2127.69633073383,2158.3497232633667,2132.507581154692,2151.82513396122,2142.994802169598,2051.599855568446,2146.766623417908,2168.7413251560683,2144.167077479002,2119.0318926067234,2158.9631158759075,2077.026413190571,2219.325644118023,2105.2315319823706,2242.2610018370806,2120.3187660722792,2108.6212869020783,2055.342251257457,2111.0084810341955,2164.9073873549987,2089.974830347763,2085.6716568978236,2109.0465147612103,2128.9889075595997,2153.4863406066006,2208.5036498797567,2045.2038688188945,2113.1397328394105,2165.1801819448224,2058.3670964107414,2144.5944453347947,2069.173204223171,2077.6335905910396,2044.866764951591,2103.25316234593,2043.4438768998034,2080.166645731538,1993.278582195921,2056.899328908821,2189.021022779323,2268.7384139949263,2087.0751178874,2090.9623984411455,2079.610695556382,2151.452427965818,2145.140370680951,2072.0685827630423
34,2054.4551699240837,2115.9941855585066,2086.2940399841145,2099.6298029845225,2072.9490876613777,2091.8731839119414,2083.62814347776,2118.7303141050197,2099.390618777184,2132.4406734447693,2179.04855404256,2165.5694482852523,2150.5535825952898,2149.7933327105848,2076.108063375329,2123.9165922961774,2103.373297381355,2074.80164012109,2102.952979351157,2087.392660917876,2077.954676170424,2042.8725900419313,2137.400233836261,2145.936361113205,2086.175114398655,2069.4480771999824,2076.790062204833,2083.1205762012246,2057.013678127717,2053.984457833715,2149.0222161323927,2124.196860289947,2040.1423555113508,2155.6275485626547,2010.1943678302057,2060.647608117015,2213.278683978164,2163.006260223594,2094.3495483988527,2077.9018015352617,2127.5149993774585,2111.7145815874464,2081.735107415329,2032.5283578013812,2153.9709425117626,2100.829110719596,2177.1038462275333,2103.3474451771376,2115.4873319330604,2065.11124844938,2069.6155634290244,2090.151065076725,2113.749102998704,2126.0252707579007,2156.0930079429218,2131.8231227325996,2152.2743813214074,2143.3791581941223,2050.3238747696887,2146.4735827470195,2168.526836575784,2143.6828991947236,2118.119013013482,2157.4633518528403,2076.2096898632426,2219.205116697107,2104.9668879504543,2241.4242338477625,2118.721529586016,2107.6707789631423,2053.2066107245,2111.123157050878,2166.3917743937127,2088.764722896438,2084.3411086190727,2108.451384361714,2128.474363483284,2150.467935387944,2209.572319588693,2045.2267348607093,2114.3358824419397,2163.124336264841,2057.5459084669574,2145.974013619373,2066.91649842126,2076.823647258368,2045.0447586901453,2102.255586101234,2043.855899342816,2079.592915996591,1992.1837831455825,2056.2568727994194,2190.3022443541886,2267.4691942690865,2086.661323083421,2088.165864388905,2078.6080407669806,2150.787226402397,2144.0627073815376,2069.8762312168437
35,2051.7032107680575,2115.4044350686263,2086.0274770719107,2098.0121706744017,2071.503702976456,2091.2812209596127,2081.900298363194,2118.9392401116093,2099.286110372707,2130.7129441832076,2178.198502531318,2164.247120435755,2151.798407777388,2150.897661065884,2075.5601650971694,2121.4132326752547,2104.0209628424873,2073.844833110255,2103.7093247190837,2086.025305009573,2076.4287871671145,2044.5682816788458,2135.9706115867984,2144.0597927384897,2086.2699988993545,2068.652270484508,2076.748312886924,2084.19168308415,2056.287866661157,2051.0593795051464,2149.5739721539067,2126.9567837458303,2039.0354247155158,2154.4331975491905,2009.411390367362,2060.547178386466,2212.5663659438055,2162.150974258625,2094.636678869747,2078.331231223149,2124.7545428697235,2110.7909484968304,2081.964875103999,2030.9215079965588,2151.001796210624,2098.7476775361793,2174.5548018163336,2102.746791928724,2115.0273506008275,2063.9822285205482,2066.9586401457036,2088.6715224887057,2112.4924988169228,2125.782499554778,2156.2724871601613,2131.3660353777286,2152.8136674302336,2142.9482788165346,2046.5515995835763,2146.5557894572253,2167.730596642604,2142.081335608401,2117.916359715491,2155.476722490871,2075.4972532275215,2216.2376561119413,2104.264515951707,2240.1887373597474,2116.3725236251694,2104.130083200761,2051.348894662538,2109.231854905056,2165.48969468664,2087.7036869911763,2084.10672175428,2109.040690576995,2127.4076625724206,2148.570139959529,2210.280428852217,2045.2524574509011,2113.3532163516948,2162.1648828518532,2058.2420095498105,2147.34529939433,2066.5659179032946,2075.930308297102,2042.934579776881,2099.8873722924923,2044.0845569623702,2078.677067103042,1992.3183880199717,2054.8267178656406,2188.619379333033,2268.279940575533,2085.2322668795296,2086.655914036526,2077.232214930392,2150.4449160361137,2142.4268313502416,2069.8423166608172
36,2049.2828730827187,2113.5384831631795,2083.4601355088903,2097.89068505292,2071.7931821773036,2090.7318703875358,2081.105261093662,2116.8316547534114,2095.915544528976,2128.574335913262,2177.6216954527567,2163.887677730671,2152.1619731553155,2150.8701334212333,2076.202646727901,2119.973537094321,2103.1468956397703,2072.8612405544995,2102.0877654761557,2086.574531776978,2073.0250342951585,2043.5522966304165,2133.8735478445888,2141.699973685024,2085.093894303981,2066.7741726899344,2075.400190542474,2082.7030603011112,2056.2766003759893,2048.4246477738916,2148.144384064287,2126.053126680198,2038.338325364834,2154.688897992989,2007.294526381686,2059.659712378367,2213.0066382765035,2161.6234266437505,2094.0071606380416,2078.9157109584685,2120.7717892917367,2109.03513009606,2081.1860603374953,2031.23262731352,2148.660793103575,2098.511798140974,2172.250616398702,2101.7953390708917,2114.8332670503223,2062.41298121548,2063.5126898857284,2087.6878619019953,2108.87106612765,2122.705949333802,2152.918616859797,2131.8971106302815,2152.9751818543664,2141.8781595958703,2045.1479271368532,2145.3586380643906,2166.315052691133,2141.7585136239964,2117.910071661955,2152.4559214956234,2074.1410596931237,2214.5177978250904,2103.5748862825803,2238.6012405693455,2116.2842146488533,2103.138499793206,2051.395802605123,2108.3354677040898,2164.734897140167,2086.7625988525388,2082.6216216129646,2105.800691708195,2126.043916255928,2147.70427547036,2206.492374118826,2044.251886637583,2111.2475219910975,2161.909855643954,2055.1511373139433,2147.044775096875,2066.7381807238717,2074.3527817685654,2044.5889486149067,2098.5689462239357,2044.9856257222248,2078.06678038611,1991.1228501182463,2053.7073240994237,2183.8278369663462,2267.4562167717904,2083.265340589745,2087.301406849254,2074.944131414477,2148.6713623352416,2141.4681971319715,2069.3024667633204
37,2049.9313600496075,2114.044340028798,2084.191930871528,2097.861548821192,2071.592404692364,2090.420882539424,2081.5038308104017,2118.0480777906328,2094.654671285385,2130.143430334985,2174.6335343269275,2164.85376880648,2151.9788641340033,2150.332666920648,2077.0094774581703,2118.713088132293,2103.545062153603,2071.09110553535,2101.5289709539184,2085.6302293103654,2072.2636344528482,2043.1520143456466,2133.2767920377446,2142.3626904832463,2084.8730811569585,2065.5127574088024,2075.799287992514,2080.851857043761,2056.6788353367165,2047.9167753250258,2146.3282927578366,2126.6713481531287,2039.9605486217938,2155.087281525596,2006.736157716458,2060.4806552493264,2211.674286679955,2161.699865672701,2093.4565413161954,2076.9739210738826,2119.796911639733,2109.3594030810145,2079.2199629856827,2031.2576448815505,2149.860052878024,2099.5604681348204,2171.7134710069568,2102.491823019266,2115.5265103047414,2064.0141262947673,2065.252343972913,2087.9903952465907,2109.6132679769016,2125.5323167709294,2153.2196224275413,2131.03684538878,2152.9247422847543,2141.033914823606,2045.6332950557082,2148.279013808019,2166.726569937916,2141.7021611467108,2117.521997629705,2153.4263184408483,2074.867884157241,2214.001221610338,2103.25614559129,2239.442518434258,2117.220400038314,2102.957184174477,2050.8829396531646,2107.345429022042,2165.917068793391,2086.207080164411,2081.0364570266393,2105.8771746916655,2126.174384353716,2145.3388615505773,2205.6418219311454,2043.4536365430135,2111.0902848252163,2162.5279756312043,2055.4235860337794,2146.1377699649747,2065.9679409895807,2074.871687588673,2044.5841501172645,2098.316391225213,2044.014201327912,2078.055296141414,1990.104240711231,2056.1276797332744,2183.4898029876204,2270.09482393882,2083.5569724744028,2087.9705224244,2075.3396095095177,2150.8009897189654,2142.6257087038093,2069.7636019660536
38,2050.868748002379,2113.7104989126105,2084.7255795536466,2096.2627203514794,2071.1494304537523,2089.2889071586246,2080.3181347866903,2115.912567970474,2092.7019300904612,2130.1947673261266,2172.8643416529894,2164.3297606653714,2150.450137086679,2149.0802332837966,2075.3065778801224,2118.708550630275,2104.432645559843,2071.8747955704116,2101.2417083855726,2084.958640475573,2071.028074509467,2041.278239935972,2134.347375209297,2140.7167214763886,2083.486440534586,2065.376376307747,2074.849563597052,2078.3185122114537,2055.4566977211994,2047.317872097218,2143.756087633965,2126.8960042235462,2038.7958438587011,2155.9172601633118,2006.747953394064,2059.7985665559,2211.6448003490905,2159.407100505552,2092.7550455379464,2074.7966049708048,2118.791570755463,2106.2262391187182,2078.963997324101,2033.416111750684,2147.3164798240973,2097.7598992205676,2169.392754719548,2103.88831595711,2116.8601782020905,2063.1778701483986,2063.2210967960264,2086.92495898513,2111.6588552600533,2124.04354945406,2153.921521166025,2129.723020997564,2151.5127486304937,2141.074452904604,2044.5911286718951,2149.584053449006,2165.3643285225494,2139.3922297349372,2116.1533894667737,2154.003688451002,2073.5377307255503,2213.513627550825,2103.9125092529084,2238.4721674892553,2114.266887850471,2101.225615180201,2049.902956445468,2103.5811832364334,2164.3616139098494,2085.5309729724795,2083.217042405944,2105.8039253347656,2126.2688991996997,2143.8123551826966,2204.369111536359,2042.6862292244055,2110.1813694066823,2162.760673244529,2053.1437928456144,2144.562242824187,2065.01084611071,2074.0428049500742,2044.2474216436513,2097.6733813417927,2043.9808425513174,2076.6778944482094,1991.203929469371,2056.1651393819375,2182.1015472115023,2268.194665076121,2083.2735034377583,2089.3871596976032,2074.740562941233,2148.2360975704114,2140.0609608876775,2069.927906468356
39,2050.3855851486574,2113.2797867645713,2087.0780808756886,2097.007262993596,2070.6721618770475,2089.2142246304643,2080.531972433731,2116.499806165106,2089.2154258705523,2128.9147277786683,2173.432530732747,2160.8977336705566,2149.69971183142,2149.503798527104,2074.452382704456,2117.8624437253648,2105.405887633887,2068.536134202608,2101.692278084496,2084.399063633193,2071.2564498186043,2040.2859635330005,2135.559400211825,2138.6449478308436,2085.077037504465,2064.4252253193495,2075.9088998595066,2076.9472749897363,2056.5950921284684,2048.5365208036674,2140.762233949137,2126.4924549432226,2038.5939672702416,2155.9724188040555,2007.088718970635,2060.7222646327546,2212.497754105708,2157.5808155947857,2092.467948786957,2074.6790526264863,2119.8172388975813,2105.696029238782,2077.469987856115,2032.149766233611,2146.630197299045,2097.39193491021,2167.16894083301,2103.0389708081334,2116.6274064509926,2063.8692590390283,2064.3975911469365,2087.3703924260108,2113.014285580904,2124.5785020127473,2151.8787988866043,2128.383815961831,2150.19085661272,2138.035203196734,2045.2378051350292,2147.0136565561106,2163.8151539635996,2135.64468254535,2115.280854139309,2151.7321563495057,2074.482448820683,2212.9126587636283,2104.6478510349075,2238.413920827422,2112.2130427089614,2101.021746891918,2048.4376727905856,2102.2069826191755,2164.700171054957,2085.0813942336526,2083.749744156385,2105.8349779119862,2127.315554755292,2143.0823654970277,2203.6938841170536,2043.034559952867,2109.5705003562966,2162.622080453511,2051.824301908826,2142.748884534676,2063.8590827403154,2072.919517249873,2044.1662631841261,2097.0382136763474,2045.2806224532321,2074.669639970088,1988.2626520704825,2056.7953564807995,2182.8523846081507,2265.6058683961255,2084.293643685608,2088.3188137234692,2074.8547269704827,2148.585445163939,2137.594305786936,2066.7956447387437
40,2049.311222476653,2110.278171346081,2087.7992957111983,2095.7588271821105,2069.86162680002,2087.9314844668515,2080.1630595502825,2116.4414083172924,2088.602415338561,2127.4319091068774,2173.4074433244477,2161.293381149795,2150.6922421232057,2148.593623882872,2072.1748535073198,2115.917230491489,2104.2505786724723,2069.038872998632,2100.2710309460763,2084.490221024313,2072.142820542688,2040.1491758364373,2134.8537257920607,2142.105855306155,2083.2849635250936,2062.3466919901743,2074.588618093334,2076.4031183508787,2055.5526921680757,2047.7079426066039,2140.3481847936864,2125.160158959333,2038.9731391412859,2156.4125917834044,2007.2485504416272,2059.7528965554056,2210.7666016537287,2157.9435520892443,2091.505794783541,2074.2043001873626,2118.5449218653084,2107.79471990991,2077.422175942556,2031.9261809453321,2144.7986868141743,2096.890368674729,2165.948310230365,2103.7841250604447,2116.613092247901,2061.5988788533577,2063.7644061244837,2086.9625343491552,2112.533148973299,2124.6583948615594,2151.598758802359,2129.897020217641,2149.9654178887968,2137.9785665022123,2045.0655987933642,2146.8297343195045,2163.7681820313724,2135.639437517604,2114.419089708896,2152.1418708663014,2072.776243888816,2212.7340855896405,2104.2859294177247,2238.4681870656364,2111.4831728155577,2098.31319351365,2048.437772947803,2104.3131788842693,2162.2290976625413,2084.7272797236283,2082.807950821277,2104.875398277045,2125.080571574358,2143.316986049042,2203.7867379649397,2041.5669850602299,2108.1914474503747,2162.9692007729936,2049.865990436175,2144.119812271475,2063.2881070447147,2071.5684170992376,2044.069963848786,2093.454536087511,2045.4950938818592,2074.043857698102,1988.4752813045259,2055.9802068597455,2180.85875339,2265.6606539708773,2082.1291249840096,2087.760027505809,2073.6975791373625,2146.274388321104,2137.6335772152934,2065.404525414555
41,2050.8373696413405,2106.686139577057,2084.3038866313013,2096.3515067153326,2069.386649600434,2088.7911395053598,2080.796476733682,2115.0016717035314,2089.0346303972437,2127.790223477523,2172.9283777239425,2160.2217648391807,2150.2333118778533,2146.6418538998705,2071.066159110569,2116.0158685151428,2104.020358926433,2068.9614437791897,2098.7878106091794,2085.5142029024896,2072.427734435684,2039.7058134668457,2135.6048053943573,2140.2865748185504,2081.2368669503558,2062.080601645228,2074.6466023420426,2077.2402594156833,2058.480946664454,2047.1231913525853,2138.597307212295,2124.7855982540864,2038.7003982027263,2156.161041996608,2008.3501456619579,2059.9226912424047,2211.9333847282032,2158.16586046659,2091.5600321847423,2076.359412023611,2118.2560829176446,2107.8153902711647,2076.3004303076577,2030.6846579183846,2145.6820887417716,2096.500613615728,2164.490982429682,2105.546349477974,2115.202070914045,2061.5537268940475,2062.5201750524957,2087.32257562535,2112.4064514886823,2123.202574300521,2150.23331210575,2127.8945272458745,2148.314972578537,2134.6997539996423,2043.7959934207095,2145.00068230789,2161.4274361527014,2133.986374100624,2116.7713107185955,2151.7493727071433,2072.3388833773297,2212.0635689767314,2103.565809122498,2237.492534858101,2109.126513160849,2099.370844240282,2047.7402410692932,2103.1579158932523,2160.916997843425,2083.6681594366423,2082.305194788494,2103.191394651457,2123.2493775506423,2143.087534679942,2203.462931733476,2041.0742341295093,2109.677639828825,2162.003910110234,2051.2361301471337,2143.1792567963976,2064.400843512578,2069.1181916853106,2044.4568194378212,2092.705985798483,2046.4311268520887,2072.7553263656127,1988.1989699910305,2055.3353295392862,2179.710443815574,2264.0308459976977,2081.7529061153073,2088.0290010940253,2071.6003062860477,2144.979276285423,2136.9917873097093,2066.5102471924547
42,2047.9885042970966,2104.8657082418704,2083.4736532124334,2095.9406151574667,2069.2939769352042,2088.07267202605,2080.39467520603,2114.9518266117884,2089.8905967762967,2125.399001303682,2172.3177942373586,2159.732102941618,2150.0360231133095,2147.364070315952,2069.4834754297167,2116.2174247287558,2104.2005894026515,2070.3891463379923,2097.5656935256457,2084.128730063457,2071.761817713737,2038.4291117455214,2135.0611694160925,2139.5896588483265,2081.9518561053505,2060.4108324683284,2073.153924170249,2076.4317410687436,2058.245492148086,2046.3307232400266,2138.363103576491,2122.8781994543174,2038.0857278968474,2156.1241827312315,2007.1356786304952,2059.1984830151487,2213.233370066196,2156.5910805595267,2090.6351599766713,2077.071144911914,2118.9746091870347,2109.461913589518,2074.9044144903746,2031.6449025397178,2143.5425346641,2092.945543736503,2162.945557710766,2103.992124661304,2114.9427512109305,2061.4219806761976,2063.2141161579175,2087.3006861465556,2110.2399962927875,2122.920049318681,2150.1409365895306,2127.680909067265,2146.7756278289094,2133.995572322933,2042.5404349284174,2144.745853883741,2161.6551467780723,2131.8637578707207,2116.8716845686245,2150.647560276121,2071.603151226605,2211.7842518831276,2099.400132729663,2239.7001140142847,2108.448788586203,2097.719565684551,2047.5565336624982,2102.303841427895,2161.836325960504,2083.3218851816273,2080.893389481967,2103.035512701718,2122.6767915099063,2143.3309607993733,2202.7413246624556,2040.9460958995817,2110.4989500950323,2161.573407734507,2053.4980204667477,2141.883900132575,2063.573690172815,2067.83689981911,2045.2068589434118,2091.93670947779,2045.733778647968,2072.3546731834454,1986.6624128780975,2053.9935172127084,2179.1057880745593,2264.012724526142,2082.0732624610982,2087.1219004900554,2070.180579308438,2146.114802235098,2135.4627456819135,2066.601763889592
43,2047.5181641872805,2105.0781020002246,2082.497502222119,2095.6025394040475,2068.527187069022,2088.6700988171624,2080.296463201622,2114.881150300773,2090.089386584338,2124.9843327799363,2172.8841567586105,2158.17448609863,2150.129148039555,2147.6065965812154,2069.2333512400664,2115.344507390493,2104.8284877034093,2070.67031039665,2098.529744261442,2082.931732268142,2072.102116424604,2039.1192273925658,2134.5943412326205,2138.273428926659,2080.7721390373745,2060.319085507819,2073.681727819841,2076.364885168352,2060.3795056602257,2045.8789051992046,2138.2056237527595,2122.773317047445,2036.9405451205228,2156.1114632715944,2007.8954905350533,2059.8289591804996,2213.308175555009,2156.9805955059883,2089.5668484980115,2076.2370047150916,2119.0120521612453,2108.9518925780594,2073.057987685118,2032.7479015355825,2143.8425523835317,2092.700000903148,2162.531110498173,2105.9036076732227,2114.2425763520973,2062.0622771951435,2062.7758143159454,2087.295842212973,2108.5186804520213,2122.816627558189,2147.0188017177625,2128.938813306525,2147.264984849754,2134.6359480213673,2043.9173872474767,2143.1560524622514,2160.489117173638,2131.027730226666,2115.002802710489,2151.1017049162474,2072.308773201728,2210.8580291124076,2100.2077025690824,2239.558299413667,2107.418178659055,2098.044216053099,2046.688588878463,2103.048966098513,2160.091873276405,2083.2182947642805,2082.044172753529,2102.198052137044,2122.333159641832,2143.0537507768877,2201.3404180268667,2039.6202555112443,2109.9797655633356,2163.353264572742,2052.6707926369445,2140.9213559906575,2063.5618057795323,2069.2707821071244,2046.1642961886387,2090.876799693066,2046.5916881373803,2072.4900671259898,1985.7915926005994,2054.666199020179,2179.2310760312735,2262.738250529214,2081.2302704099284,2086.7429908532495,2070.252557060961,2146.6811744312145,2135.6730446591846,2064.543105344571
44,2046.3444842341892,2103.54629921492,2081.0612511905274,2095.405701708545,2068.8563536712627,2088.1732450456957,2080.588109541609,2114.285875270397,2089.937297273422,2124.1143953455703,2172.0475559622137,2156.5214949733063,2149.5248959748697,2146.7139637682444,2069.226947286051,2113.586397415916,2104.5188806665387,2068.828854357652,2097.0719459735938,2083.875844730618,2071.923884576966,2040.08651773966,2135.480855330854,2137.170410754995,2080.2166342850655,2059.5145716009374,2073.3618324532054,2076.2656681699345,2060.8962821111263,2044.9746649761369,2136.738851392168,2123.5675775175714,2037.0614752798624,2155.814031683769,2007.7022410646464,2058.9995162341734,2213.7487040777305,2155.4409249967416,2087.732538414176,2074.7828553558884,2118.832599512646,2107.058932314871,2072.4843029355698,2031.5226363425477,2144.293620247721,2092.8831871258953,2162.899700784768,2105.873296834634,2115.0602367119914,2061.6884495287104,2061.693185290177,2086.79811353985,2108.162285156629,2120.633657642552,2146.619706546052,2128.1285893195036,2146.705174793987,2132.122904880733,2043.9205591533878,2144.122145064545,2160.6063091153474,2131.1012252189043,2113.6554999962414,2149.6278995022653,2071.390282079346,2210.1217445795633,2097.895634683475,2239.381743698984,2107.8404172884248,2098.35888437032,2045.7556180037243,2102.345159856119,2161.279042651212,2083.5121006505206,2082.470859755015,2101.7368455357473,2121.717234114798,2141.0113763079366,2203.2329109387983,2038.47289625016,2109.4163470025055,2163.502652490074,2051.952326678427,2138.9828519320163,2062.652692253549,2067.697879988318,2044.318837897702,2089.4091844299205,2045.025033454355,2072.0085958212885,1985.9782070276704,2054.9749969125314,2178.50429925369,2262.0465255719655,2080.893685715794,2087.16970273643,2068.7684084342686,2148.21655750299,2134.8737342267464,2064.8758935510045
45,2046.503636203864,2102.606532836473,2081.533213924661,2095.267792493835,2067.7107173238683,2087.9951634349395,2079.167560972217,2114.3772486240277,2089.5181598054155,2123.4776666580233,2172.023819555394,2157.1130692494935,2149.8206942487463,2146.628679039647,2067.9574053556794,2113.2002273817816,2104.930294699845,2068.577973753175,2096.995784478163,2083.6043635785754,2070.6191574028057,2039.852024693842,2133.947460514706,2135.491907637076,2079.428929257665,2059.0346472297456,2073.092746097706,2075.63937450894,2059.2864686453586,2045.565202193818,2136.2557420279477,2123.7621088905926,2036.6198131008937,2154.5926093894072,2006.8688462026867,2056.777124684804,2213.19274139579,2154.5997363658867,2086.9734036845766,2075.6069883829605,2118.470004415455,2106.6702320180716,2072.8563859310134,2030.9943761355782,2143.305699802119,2091.519701954318,2162.3939604098105,2105.1303131953873,2114.072484196011,2060.056504930697,2061.144840857177,2084.833601358715,2107.977492347469,2121.4992095999623,2145.968320752975,2127.394490313651,2145.3079897178277,2131.591456388419,2044.155164427205,2142.9639560086252,2161.641070199893,2130.1527195006815,2113.6279716369163,2147.9335026806166,2070.7888639840667,2209.515961507065,2097.6409257533705,2239.7415348402583,2108.0705825069913,2097.787895291303,2045.2264128849095,2101.486079249984,2158.3579540510455,2082.1142972132398,2082.574155251532,2101.9285177002666,2122.4520267317325,2140.230361556444,2203.5285740728373,2038.2794463525438,2108.063495106412,2161.9280486880743,2051.950666500271,2136.9221446317015,2061.472835691702,2065.9490019420973,2044.7187309394767,2089.0396502327762,2044.4839779135204,2072.163481842058,1984.9059401126076,2054.2378159502928,2178.822316119906,2262.3986287853745,2080.380597172551,2086.6035445381885,2067.1736537690012,2147.5645868653273,2134.6895305770395,2065.519704890846
46,2046.4791746577596,2103.4245231430104,2079.5831480401557,2093.34515410021,2067.7653710184313,2087.3911994383043,2078.509514608452,2114.6075061340302,2088.426635332903,2123.9830911821828,2171.6201636622463,2156.283475998135,2148.9683428979783,2147.2215691826364,2068.699786406234,2112.839685882625,2105.450861910078,2069.024596126713,2096.8832711105592,2083.9344462478125,2071.4369905271788,2038.1609988644432,2132.9137879292894,2133.8452551511273,2078.9845470611654,2059.2747306244646,2074.008896598043,2075.9521287719263,2058.8612922546863,2046.086993872247,2136.2151210473394,2123.4102548965216,2035.5597039346685,2154.0607832227815,2006.1010146583744,2056.6644785245517,2213.4224629509345,2154.358149304231,2086.018857965246,2074.8208351332823,2116.407233347334,2105.801720592629,2073.282770085312,2030.8330117236749,2143.4545827549628,2091.626576298468,2160.4728781440135,2102.281716185242,2111.900173438732,2060.313888214897,2061.9487879399244,2084.545441399915,2107.4110949410842,2120.742266522245,2145.7971720250684,2126.768788014764,2144.2924721748604,2132.0060338305493,2044.4063333049974,2141.599134608985,2161.3642685887717,2129.3849943393443,2113.083291809517,2147.892317924873,2071.2763738838275,2208.1602928023067,2096.709959956341,2238.5934002071535,2106.878161736636,2098.9684835121784,2044.6321307012195,2101.0733386851352,2158.20653231612,2081.472487836555,2081.574077738071,2101.4991426389565,2120.8373887758203,2138.7635161959906,2203.018703940924,2037.959855872457,2106.96684885416,2162.2080640251347,2051.1603845969157,2137.256916990719,2060.946534000813,2065.6574958888214,2045.0368582444994,2087.8384580111774,2043.5311996699656,2070.384353872993,1985.0962130127868,2053.0273271550254,2177.4141896157544,2260.2943225965496,2079.0433604196273,2084.3643054601052,2066.449396657746,2146.116828824627,2133.575858278099,2065.5933948083557
47,2046.176573331679,2103.1639668093203,2078.7685687082985,2092.557097390413,2066.1108982590895,2086.3451262516674,2077.5363404208238,2115.446131825033,2089.3265373089275,2123.7285946365696,2171.935249827141,2155.7864879529143,2148.0226654160233,2147.155227103964,2068.0551941818953,2111.9621299340906,2104.747998896997,2069.216053198079,2095.8593983742476,2083.5299398984744,2070.871549145292,2037.8874110062557,2132.1876091269037,2134.987807977926,2079.3981618187363,2058.766179471995,2073.5289741640945,2076.4050737891907,2058.115686448208,2044.4322387498187,2136.2933423947625,2123.231295284366,2035.0823977980563,2154.415380291772,2005.2643596634557,2055.9317846676076,2212.693530536616,2154.2251780983615,2085.34153607775,2074.692406856995,2116.419722754412,2105.104967136206,2071.7568208525963,2029.7577266637616,2143.8574093377315,2090.5308252344616,2160.2032256524285,2102.374369308755,2111.132182754308,2060.2038803616906,2063.019157354427,2084.173262254051,2107.24925810718,2120.178952789643,2146.1081391545126,2127.134237813901,2143.6440011838026,2132.5690524216516,2044.1379869380794,2140.980417578059,2161.1248975930466,2128.322047533739,2112.477847965778,2147.4895215003758,2071.1770571383017,2207.0460186224436,2095.489207124463,2237.0499558584143,2106.804250266532,2097.5589562527853,2043.9444481803225,2101.119671663598,2156.7921893365474,2079.7563285149945,2082.00929151473,2101.719394580707,2119.8042133149634,2137.7901085251297,2202.1555056644493,2037.0400019762083,2107.6598651094628,2160.7386749117063,2051.2965700603604,2136.155807298664,2060.174838961596,2065.738226261442,2044.8567978676933,2088.4449302306334,2043.1489717214508,2069.890442972147,1983.7793516904076,2053.37711379975,2176.9981078013634,2261.24592969284,2078.1286524037623,2084.766045837714,2066.4139631596945,2146.0906975775956,2133.0701598484206,2064.579202610811
